Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
63-304-1852,21.0,Male,High,Widowed,Master's,High,IÑAPARI,Sports & Outdoors,$188.17 ,9.0,Online,5.0,5.0,0.0,Medium,Not Sensitive,1.0,5.0,Low,Desktop,Debit Card,5/26/2024,True,False,Need-based,Standard,
53-843-5619,38.0,Female,High,Single,High School,High,Orsay,Gardening & Outdoors,$83.21 ,10.0,Online,4.0,3.0,2.0,Low,Somewhat Sensitive,0.0,$4.0,High, Desktop ,Other,3/20/2024,False,False,Impulsive,Standard,7.0
44-786-7696,"41.0,00",Bigender,Middle,Divorced,Master's,Middle,Zhongying,Gardening & Outdoors,$54.74 ,4.0,In-Store,1.0,2.0,0.0,None,Somewhat Sensitive,0.0,4.0,Low,Smartphone, PayPal ,10/3/2024,True,True,Impulsive,No Preference,14.0
45-631-4619,49.0,Female,High,Divorced,Master's,High,Bayḩān,Office Supplies,$371.12 ,,Online,5.0,1.0,2.0,High,Somewhat Sensitive,1.0,7.0,Low,Smartphone,PayPal,8/23/2024,False,True,Wants-based,No Preference,8.0
11-850-1953,32.0,genderfluid,Middle,SINGLE,High School,Middle,Beizhakou,packages),$293.64 ,3.0,In-Store,2.0,1.0,2.0,Low, Not Sensitive ,2.0,8.0,None,Tablet,Credit Card,9/17/2024,True,False,Impulsive,EXPRESS,5.0
20-421-2544,24.0,Male,High,Married,High School,High, Kyŏngsŏng ,Books,$185.83 ,11.0,IN-STORE,4.0,2.0,2.0,low,Not Sensitive,2.0,9.0,Medium,Desktop,Other,10/17/2024,False,True,Impulsive,Standard,
37-100-8709,27.0,Male, High ,Divorced,Master's,Middle,Turinsk, Office Supplies ,$117.13 ,7.0,Mixed,1.0,1.0,,High,Somewhat Sensitive,1.0,,High,Smartphone,Credit Card,8/8/2024,True,True,Planned,Express,6.0
78-361-5100,44.0,Female, Middle ,MARRIED,Master's,High,AS SAWDĀ,Office Supplies,$52.24 ,11.0,In-Store,3.0,1.0,0.0,Low,NOT SENSITIVE,2.0,4.0,High,Smartphone,Credit Card,12/12/2024,True,True,Impulsive,Standard,8.0
67-676-5945,28.0,Female,High,Married,Bachelor's,High,Legaspi,Baby Products,$446.69 ,7.0, In-Store ,4.0,5.0,2.0, Medium ,Somewhat Sensitive,1.0,5.0,High,Smartphone,Cash,6/12/2024,False,True,Planned, No Preference ,13.0
67-639-5838,23.0,Male,Middle,Married,High School,Middle,Shimorskoye,Packages),$216.84 ,5.0,In-Store,4.0,3.0,1.0,Low,Somewhat Sensitive,1.0,,Low,Tablet,PayPal,3/28/2024,False,False,Planned,express,5.0
51-415-1931,42.0,FEMALE,High,Divorced,High School,High,Kościelec,Electronics,$75.27 ,7.0,MIXED,3.0,4.0,, None ,Not Sensitive,2.0,,None,Desktop,PayPal,12/27/2024,True,True,Impulsive,Express,1.0
96-764-3843,20.0,MALE,Middle,Widowed,Master's,High,Yongfu,Office Supplies,$308.87 ,2.0,In-Store,3.0,,1.0,None,Not Sensitive,2.0,2.0,None,Tablet,Cash,2/24/2024,True,True,Impulsive,express,
16-730-2056,49.0,Male,High,Divorced,Master's,Middle,Vinkkilä,Travel & Leisure (Flights,$169.77 ,,In-Store,1.0,4.0,0.0,Medium,very sensitive,,"9.0,00",None,Desktop,Other,6/15/2024,True,True,Wants-based,Standard,7.0
22-157-2494,19.0,Male,High,Divorced,High School,High,REVOLUCION VERDE,Toys & Games,$289.08 ,12.0,Online,2.0,1.0,,None,Very Sensitive,,$10.0, Medium ,Desktop,Other,8/14/2024,True,True, Wants-based ,Standard,7.0
29-341-6463,38.0,Female, Middle ,Single,High School,High,Newton,travel & leisure (flights,$74.09 ,10.0,Mixed,1.0,4.0,2.0,none,Somewhat Sensitive,2.0,9.0,Low,Tablet,Other,5/15/2024,True,True,Impulsive,Standard,8.0
64-906-4475,43.0,Male, High ,Married,High School,Middle,Nantang,Travel & Leisure (Flights,$201.53 ,5.0,Online,2.0,3.0,1.0,None,Not Sensitive,1.0,6.0,High,Tablet, Other ,6/1/2024,False,True,Wants-based,No Preference,11.0
36-340-8494,38.0,male,middle,Divorced,Bachelor'S,High,Perugia,ARTS & CRAFTS,$244.60 ,12.0,ONLINE,4.0,4.0,2.0,Medium,Somewhat Sensitive,0.0,6.0,None,Tablet,Other,8/25/2024,False,False,wants-based,Standard,3.0
77-031-4898,21.0,Male,Middle,Widowed,Bachelor's,HIGH,Tancheng,Software & Apps,$320.50 ,10.0,In-Store,3.0,4.0,2.0,Low,Somewhat Sensitive,0.0,9.0,Low,Tablet,Cash,3/1/2024,True,False,Need-based,Express,9.0
 86-097-9642 ,27.0,Male,Middle,Widowed,Master's,Middle, Leon Postigo ,Jewelry & Accessories,$91.63 ,3.0,In-Store,5.0,2.0,2.0,None,Not Sensitive,0.0,10.0,None,Tablet,Debit Card,6/30/2024,True,True,Wants-based,Standard,2.0
 64-090-3433 ,35.00,Male,Middle,Married,Master's,High,Bollène,Sports & Outdoors,$251.93 ,8.0,In-Store,3.0,2.0,1.0,High,Very Sensitive,2.0,3.0,None,Tablet,Debit Card,1/2/2024,False,False,Need-based,Standard,7.0
96-140-1936,,Male,Middle,married,bachelor's,Middle,Baihe,Luxury Goods,$477.35 ,4.0,Online,2.0,5.0,0.0,High,Very Sensitive,1.0,2.0,Low,Desktop,PayPal,12/28/2024,False,False, Need-based ,No Preference,14.0
38-830-6976,31.0,Male,High,Widowed,Master's,Middle,Puqi,Baby Products,$86.63 ,10.0,Mixed,3.0,1.0,2.0,Medium,Somewhat Sensitive,2.0,2.0,Low,Tablet,Cash,9/2/2024,True,False,Wants-based,Express,3.0
82-864-1154,50.0,Bigender,High,DIVORCED,high school,HIGH,Pedraza,Health Care,$474.42 ,4.0,In-Store,2.0,3.0,0.0,Medium,not sensitive,1.0,9.0,NONE,Desktop,Debit Card,9/21/2024,True,False,Need-Based,No Preference,5.0
79-711-6779,34.0,Female, High ,Widowed,High School, High ,Hoolt,Gardening & Outdoors,$429.24 ,7.0,Mixed,3.0,5.0,1.0,High,Not Sensitive,0.0,1.0,Low,Tablet,Debit Card,3/27/2024,False,False,Need-based,No Preference,10.0
 22-860-9860 ,24.0,female,High,Married,High School,High,Pasinan Barat,Home Appliances,$470.38 ,8.0,mixed,2.0,4.0,0.0, Medium ,Not Sensitive,2.0,,High,Smartphone,Other,11/11/2024,True,True,Impulsive,Standard,9.0
72-590-6161,32.0,Female,Middle,Single,master's,High,Saltpond,Gardening & Outdoors,$495.80 ,4.0,Mixed,,2.0,1.0,Low,Not Sensitive,0.0,7.0, None ,Tablet,PayPal,9/16/2024,True,True,wants-based,Standard,10.0
76-213-5806,21.00,Female,High,Widowed,Bachelor's,Middle,Rende,Electronics,$129.64 ,4.0,In-Store,3.0,1.0,2.0,None,Not Sensitive,,3.0,Low,Desktop,Debit Card,5/27/2024,False,True,Need-based,express,3.0
66-894-5431,41.0,Male,Middle,Single,Master's,High,Zarasai,Mobile Accessories,$473.77 ,,Online,3.0,1.0,2.0,Medium,Very Sensitive,"2.0,00",9.0,None,Desktop,PayPal,5/2/2024,False,False,Wants-based,No Preference,
20-939-3906,40.0,Female,High,Married,High School,Middle,NANCHANGSHAN,Electronics,$130.84 ,4.0,Online,5.0,5.0,2.0,Medium,Very Sensitive,2.0,10.0,Low,Tablet,PayPal,9/13/2024,True,True,Need-based,Standard,13.0
86-390-9555,N/A,Male, Middle ,Single,master's,High,Pegões,Groceries,$436.54 ,12.0,Online,3.0,,0.0,Medium,Very Sensitive,1.0,8.0, Low ,Smartphone,Debit Card,5/30/2024,True,False, Wants-based ,No Preference,9.0
91-602-0761,25.0,female,Middle,Widowed,Bachelor's,Middle,Espírito Santo do Pinhal,Animal Feed,$264.01 ,4.0,In-Store,3.0,,0.0,High,Somewhat Sensitive,1.0,5.0,None,Desktop,Other,10/21/2024,True,False,Need-based,No Preference,2.0
62-974-7965,30.0,Female,High,Divorced,bachelor's,High,Újezd,Travel & Leisure (Flights,$58.27 ,2.0, In-Store ,5.0,4.0,,Medium,Somewhat Sensitive,1.0,,Medium,Smartphone,Cash,10/15/2024,False,True,NEED-BASED,No Preference,13.0
21-232-1397,25.0,Male,Middle,Single,Master's,High,Bhadrapur,Sports & Outdoors,$190.76 ,10.0,In-Store,5.0,5.0,2.0,None,Not Sensitive,,3.0,High,Desktop,Other,11/7/2024,False,False,Planned,Express,11.0
31-364-4144,40.0,Female,High,Widowed,Master's,High,Kostrovo,Animal Feed,$105.76 ,N/A, Online ,4.0,4.0,2.0, None ,Very Sensitive,1.0,8.0,Medium,TABLET,Credit Card,1/18/2024,False,False,Planned,Express,4.0
99-945-7193,,Female,Middle,Single,Master's,High,Lemery,Hotels,$254.29 ,, Mixed ,5.0,4.0,null,MEDIUM,Somewhat Sensitive,1.0,7.0,Low,Smartphone, Cash ,4/30/2024,False,False,Impulsive,Express,3.0
91-053-3261,49.0,MALE,Middle,Divorced,Bachelor's,HIGH,Youcheng,Sports & Outdoors, $435.52  ,9.0,Online,5.0,3.0,2.0,High,Not Sensitive,,2.0,Medium,desktop,Debit Card,11/12/2024,True,False,Impulsive,No Preference,11.0
50-447-5171,50.0,Female,High, Married ,Master's,Middle,Napoli,Office Supplies,$235.49 ,5.0,In-Store,4.0,,,High, Somewhat Sensitive ,1.0,,None,Smartphone,Cash,5/13/2024,True,False,Impulsive,Express,
89-754-7244,45.0,Male,High,Widowed,Master's,middle,El Caño,Mobile Accessories,$161.34 ,3.0,Mixed,2.0,3.0,,High,Very Sensitive,1.0,8.0,Medium,Tablet,Credit Card,9/28/2024,True,False,Impulsive,No Preference,4.0
56-072-7011,19.0,Male,high,Single,Master's,High,Heemstede,Mobile Accessories,$167.67 ,11.0,In-Store,5.0,2.0,1.0,High,Very Sensitive,0.0,6.0,Medium,Smartphone,Credit Card,3/18/2024,False,True,Need-based,Express,5.0
74-281-3421,50.0,Female,Middle,Widowed,High School,High, Panyam ,Food & Beverages,$96.68 ,$10.0,Mixed,5.0,2.0,$2.0,High,Somewhat Sensitive,2.0,3.0,None,Smartphone,Credit Card,4/13/2024,True,False,Planned,No Preference,10.0
86-068-2133,32.0,Male,High,married,Master's, High ,Faraulep,Gardening & Outdoors,$234.58 ,"3.0,00",Mixed,5.0,5.0,2.00,Low,Very Sensitive,2.0,6.0,None,Desktop,PayPal,4/23/2024,True,False,Impulsive,Standard,"1.0,00"
03-102-0288,21.0,Male,Middle,Married, Master's ,Middle,San Isidro,Furniture,$156.48 ,,in-store,5.0,1.0,0.0,Low, Not Sensitive ,2.0,5.0, Medium ,Desktop,Other,3/13/2024,False,True, Wants-based ,No Preference,4.0
 74-033-1145 ,27.0,Polygender,High,Widowed,Bachelor's,Middle,Mranggen,Jewelry & Accessories,$489.66 ,,Mixed,5.0,1.0,0.0,High,Not Sensitive,,6.0,None,Tablet,Other,1/18/2024,True,False,Wants-based,Standard,3.0
24-272-6205,39.0,Agender,HIGH,Divorced,Master's,High,Cigadog,Packages),$161.85 ,9.0,In-Store,5.0,3.0,, High ,Very Sensitive,0.0,,Medium,SMARTPHONE,other,4/25/2024,True,False,Need-based,No Preference,
90-170-1951,34.0,Male,Middle,Widowed,Master's,High,Caitang,Electronics,$204.47 ,7.0,Online,2.0,1.0,1.0,None,Very Sensitive,2.0,9.0,None,Smartphone,Credit Card,8/15/2024,True,True,Wants-based,No Preference,
 73-259-8940 ,34.0,Female,Middle,Widowed,Bachelor'S,Middle,Masoyila,Hotels, $315.03  ,4.0,Online,,5.0,0.0,High,Very Sensitive,1.0,,Low,Tablet,PayPal,11/10/2024,True,False, Planned ,Express,2.0
77-796-5786,42.0,Male,Middle,Single,Master's,High,Beiyuan,Furniture,$330.36 ,12.0,In-Store,5.0,5.0,1.0,Low,Very Sensitive,1.0,4.0,Low,Tablet,Other,6/29/2024,True,True,Need-based,No Preference,3.0
23-949-1954,,Male,Middle,Single,Bachelor's,Middle,Kariya,toys & games,$456.83 ,5.0,ONLINE,2.0,5.0,0.0, None ,Not Sensitive,$0.0,9.0,High,Tablet,Credit Card,6/20/2024,False,False,Need-based,No Preference,13.0
51-313-7293,31.0,Male,High,Widowed,Bachelor's, High ,Malakhovka,Jewelry & Accessories, $236.05  ,6.0,In-Store,N/A,3.0,0.0,None,Very Sensitive,1.0,N/A,High,Desktop,Other,11/16/2024,False,True,Need-based,No Preference,13.0
62-797-9254,35.0,Female,High,Widowed,High School,High,At-Bashi,Home Appliances,$289.28 ,9.0,Online,3.0,5.0,1.0,High,Somewhat Sensitive,2.0,7.0,Medium,Tablet,PayPal,6/29/2024,False,True,Wants-based,Express,13.0
27-941-4995,27.0,Female,High,MARRIED,High School, Middle ,Sankeyushu,Packages),$483.77 ,5.0,In-Store,1.0,2.0,0.0,None,very sensitive,0.0,N/A,None,Desktop,Credit Card,7/20/2024,False,False,Wants-based,No Preference,10.0
01-799-2615,45.0,Male,Middle,Married,High School,Middle,Limoges,Furniture,$64.50 ,7.0,In-Store,3.0,4.0,,High,Somewhat Sensitive,1.0,7.0,High,Desktop,Credit Card,7/28/2024,True,False,Wants-based,No Preference,$13.0
82-133-0444,43.0,Male,High,MARRIED,Bachelor's,Middle,Hägersten,Groceries,$436.57 ,4.0,Mixed,5.0,3.0,,High,not sensitive,2.0,10.0,Low,Desktop,Debit Card,2/2/2024,False,False,Wants-based,Standard,3.0
43-920-9499,35.0,Bigender,Middle,Widowed,High School,Middle,Tarata,Food & Beverages,$364.48 ,N/A,Mixed,3.0,3.00,0.2,None,Very Sensitive,2.0,5.0,None,Smartphone,Other,9/26/2024,False,False,Planned,No Preference,
17-551-9779,,Female,Middle,Widowed,Master's,High,Marabahan,Beauty & Personal Care,$221.88 ,12.0,In-Store,1.0,4.0,2.0, Low ,Somewhat Sensitive,1.0,6.0,None,Desktop,other,4/4/2024,True,False,Need-based,Express,9.0
49-037-2300,31.0,Female,MIDDLE,Single,High School,Middle,Eslāmābād,Clothing,$278.21 ,,Mixed,,1.0,2.0,Low,Somewhat Sensitive,0.0,7.0,Low,Tablet,Other,10/22/2024,True,False,Need-based,No Preference,14.0
95-876-9757,31.0,female,High,Married,Master's,High,Emar,Health Supplements,$344.43 ,7.0,Online,3.0,,0.0,Medium,Not Sensitive,2.0,4.0,Medium,Desktop,Credit Card,7/12/2024,True,False,Impulsive,Standard,5.0
47-947-4888,26.0,Male,High,Single,Master's,High,Baisha,Baby Products,$326.08 ,,In-Store,,3.0,2.0,Medium,Not Sensitive,2.0,6.0,Medium,TABLET,PayPal,6/30/2024,True,True,Impulsive,Express,8.0
 83-003-2165 ,"49.0,00",Male,High,Married,BACHELOR'S,Middle,Magdalena,Gardening & Outdoors,$437.97 ,8.0,Online,4.0,2.0,,High,Not Sensitive,0.0,7.0,MEDIUM,Tablet,debit card,4/2/2024,True,True,need-based,Express,
27-619-9264,23.0,Male,High,Single,Master's,High,Göteborg,Packages),$391.87 ,3.0,Online,,4.0,2.0,High,Very Sensitive,0.0,2.0,Medium,Desktop,Cash,2/16/2024,True,False,Planned,Standard,
49-476-1729,42.0,Male,High,Single,Master's,Middle,Skórzec,Travel & Leisure (Flights,$333.41 ,3.0,Online,,5.0,,High,Very Sensitive,1.0,6.0,None, Tablet ,PayPal,1/31/2024,False,False,Planned,Standard,3.0
64-803-7087,32.0,Male,Middle,Single,Bachelor's,High,são joão dos inhamuns, Groceries ,$251.54 ,9.0,Online,5.0,1.0,0.0,High,Not Sensitive,2.0,10.0,Low,Desktop,PAYPAL,10/9/2024,True,False,Impulsive,No Preference,1.0
01-925-4021,37.0,Female,Middle,Single,High School,Middle,Tambaksari,Electronics,$292.08 ,7.0,In-Store,3.0,2.0,1.0,High,Somewhat Sensitive,2.0,,Low,Smartphone,Credit Card,4/9/2024,False,False,Need-based, Standard ,"11.0,00"
51-116-5937,25.0, Polygender ,High,WIDOWED,Bachelor'S,Middle,Lazarat,Travel & Leisure (Flights,$204.29 ,11.0,In-Store,5.0,4.0,,None,NOT SENSITIVE,2.0,$1.0, Medium ,Smartphone,PayPal,5/16/2024,False,False,IMPULSIVE,Express,12.0
72-454-2741,49.0,MALE,Middle,Single,High School, Middle ,Belene,Packages),$258.68 ,4.0,Online,,2.0,1.0,Low,Somewhat Sensitive,0.0,9.0,None,Desktop,Credit Card,10/22/2024,False,False,Impulsive,No Preference,9.0
96-484-1000,26.0,Male,Middle,Married,Bachelor's,High,Xiangshan,Gardening & Outdoors,$258.02 ,,In-Store,3.0,2.0,1.0,Low,Very Sensitive,,4.0,High,Desktop,PayPal,11/8/2024,True,True,Need-based,Express,13.0
07-834-3350,29.0,Female,High,Single,Master's,Middle,San Luis,Gardening & Outdoors,$181.87 ,12.0,Mixed,,1.0,1.0,Medium,Not Sensitive,2.0,4.0,High,Desktop,Debit Card,9/1/2024,False,True,Wants-based,No Preference,11.0
11-802-5604,26.0,Male,High,Divorced,High School,middle,Zengfu,Groceries,$81.18 ,8.0,Online,,5.0,1.0,Low,Not Sensitive,2.0,3.0,High, Tablet , Cash ,5/17/2024,False,False,Impulsive,EXPRESS,
41-750-4105,23.0,Female,High,Divorced,Master's,High,Tingsryd,Books,$382.94 ,8.0,In-Store,1.0,3.0,0.0,Medium,Not Sensitive,,,None,DESKTOP,Debit Card,5/19/2024,False,False,Need-based,standard,"3.0,00"
31-491-8457,47.0,Female,high,SINGLE,bachelor's,High,Tipaz,Beauty & Personal Care,$402.82 ,7.0,Online,4.0,5.0,0.0,None,SOMEWHAT SENSITIVE,2.0,2.0,low,Smartphone,DEBIT CARD,1/25/2024,False,False,Wants-Based,No Preference,13.0
86-257-9581,30.0,Male,High,Single,Bachelor's,Middle,Wādī as Salqā,Gardening & Outdoors,$497.76 ,2.0,In-Store,1.0,2.0,2.0,High,Very Sensitive,2.0,3.0,Medium,Smartphone,CREDIT CARD,3/8/2024,True,True,Wants-based,No Preference,4.0
22-981-6595,26.0,Female,High,Single,High School,High,Wasagu,Furniture,$227.58 ,5.0,Online,4.0,2.0,1.0,High,Not Sensitive,0.0,1.0,Low,Tablet,Credit Card,7/13/2024,True,False,Need-based,NO PREFERENCE,
54-002-5845,35.0,Female,High,Divorced,Bachelor's,High,Wangsi,Electronics, $263.57  ,2.0,Mixed,2.0,3.0,0.0,High,Somewhat Sensitive,null,9.0,None,Tablet,PayPal,11/21/2024,True,True,Impulsive,Express,8.0
31-927-7787,40.0,Male,High,Married,High School,High,Esmeralda,Baby Products,$422.09 ,3.0,In-Store,4.0,1.0,1.0,High,Not Sensitive,0.0,9.0,Medium,Tablet,PayPal,3/31/2024,True,False,Need-based, Standard ,
46-098-9737,35.0,Male,middle,Married,Master'S,High,Chivilcoy,Gardening & Outdoors,$411.83 ,2.0,In-Store,2.0,3.0,2.0,High,Not Sensitive,1.0,3.0, Medium ,Tablet,PAYPAL,4/28/2024,True,True,Impulsive,Standard,10.0
27-017-7173,21.0,MALE,Middle,Single,Master's,MIDDLE, São Miguel do Araguaia ,Software & Apps,$242.65 ,3.0,mixed,5.0,3.0,0.2,none,Very Sensitive,2.0,8.0,None,Tablet,Cash,7/9/2024,False,True,Planned,No Preference,9.0
53-102-9949,41.0,Male,Middle,WIDOWED,Master's,Middle,Libei,Sports & Outdoors,$298.93 ,6.0,Mixed,$5.0,2.0,,None,Somewhat Sensitive,2.0,1.0,None,Tablet,PayPal,9/22/2024,True,True,Planned,express,2.00
02-676-9312,44.0,Female,high,Single,Bachelor's,High,Araci,Mobile Accessories,$191.21 ,7.0,Mixed,5.0,4.0,1.0,Low,Very Sensitive,2.0,6.0,Low,Smartphone,Debit Card,4/4/2024,False,False,Need-based,No Preference,13.0
28-969-7540,44.0,Female,High,MARRIED,Master's,Middle,Kuçovë,electronics,$136.67 ,3.0,Online,,1.0,1.0,Low,Somewhat Sensitive,0.0,2.0,High,Desktop,PayPal,6/20/2024,False,True,Impulsive,Standard,1.0
30-083-9565,37.0,male,Middle,Widowed,Master's,High,Bokong Timur,Sports & Outdoors,$324.11 ,11.0, Online ,3.0,3.0,2.0,NONE,Very Sensitive,0.0,2.0,Low,Smartphone,Cash,3/22/2024,False,False,Impulsive,No Preference,7.0
30-975-0306,40.0,Female,High,Widowed,Bachelor's,High,Gaowu,Animal Feed,$105.64 ,6.0,Online,1.0,3.0,0.0,Low,very sensitive,2.0,,None,Smartphone,Other,4/6/2024,True,True,Planned,No Preference,
14-364-4904,43.0, Male ,High,Widowed,Master's,High,Guéret,Electronics,$295.60 ,10.0,Online,1.0,,1.0,High,Somewhat Sensitive,0.0,9.0,Low,Desktop,Credit Card,5/20/2024,True,True,Need-based,Standard,null
08-652-2085,,Male,Middle,Single,Master's,High,Postřekov,Animal Feed,$227.03 ,, In-Store ,4.0,4.0,2.0,Low,Not Sensitive,2.0,7.0,High,Tablet,Other,4/9/2024,True,True,Need-based,no preference,4.0
67-037-2087,32.0,Female,High,Divorced,bachelor's,Middle,Gobojango,Hotels,$485.77 ,10.0,Mixed,1.0,,,low,Not Sensitive,2.0,6.0, None ,Tablet,Cash,12/4/2024,False,False,Planned,No Preference,
09-737-8354,37.0,Female, Middle ,Widowed,High School,High,Tandahimba,Animal Feed,$173.43 ,4.0,In-Store,3.0,3.0,0.0,Medium,Not Sensitive,,1.0,Low,Desktop,PayPal,5/27/2024,True,True,Need-based,no preference,14.0
12-417-5609,29.0,Female,Middle,Widowed,High School,Middle,Iwade,BABY PRODUCTS,$462.96 ,"2.0,00",Online,4.0,2.0,0.0,High,Very Sensitive,2.0,6.0,High,Tablet,Cash,7/1/2024,True,False,Planned,No Preference,
25-096-6830,36.0,Male,high, Divorced ,High School,Middle,La Guata,Mobile Accessories,$203.13 ,10.0,Online,4.0,3.0,,None,somewhat sensitive,1.0,,High,Tablet,Debit Card,8/15/2024,True,False,Impulsive,Standard,
91-558-5922,50.0,Female,High,Married,MASTER'S,High,SAINT-BRIEUC,Toys & Games, $443.11  ,9.00,IN-STORE,1.0,2.0,1.0,None,Very Sensitive,0.0,10.0, Low ,Tablet,Other,1/19/2024,True,True,WANTS-BASED,No Preference,1.0
25-560-4506,31.0,Bigender,HIGH,Divorced,High School, High ,Paya Dapur,Health Supplements,$254.83 ,2.0, Mixed ,1.0,2.0,1.0, None ,Somewhat Sensitive,1.00,,Low,Desktop,Credit Card,9/18/2024,False,False,Wants-based,Standard,1.0
33-609-0598,,Female,High,Single,Master's,Middle,Xinzha,Luxury Goods,$336.89 ,4.0, Online ,2.0,1.0,2.0,medium,Very Sensitive,1.0,7.0,High,Smartphone,Credit Card,6/17/2024,False,False,Planned,Express,
45-337-1798,26.0,Male,Middle,Married,Bachelor's,Middle,Al Qārah,Baby Products,$337.17 ,8.0,In-Store,5.0,,0.0,Low,Not Sensitive,1.0,N/A,Medium,Tablet,Credit Card,7/26/2024,False,True,Wants-based,No Preference,3.0
34-265-8558,22.0,Female,High,Single,High School,High,Antipolo,Food & Beverages,$429.24 ,2.0,Online,2.0,2.0,2.0,Medium,Very Sensitive,0.0,3.0,None,Desktop,Cash,3/11/2024,False,False,Planned,No Preference,13.0
67-323-7406,35.0,Female,High,Married,High School,high,Yuyangguan, Electronics ,$197.70 ,7.0,Mixed,3.0,5.0,2.0,High,Somewhat Sensitive,1.0,6.0,Medium,Desktop,Cash,9/27/2024,False,False,Need-based,Standard,$9.0
40-149-8247,"23.0,00",Male, Middle ,Married,bachelor's,Middle,Qiman,Home Appliances,$336.96 ,2.0, In-Store ,5.0,2.0,2.0,high,Not Sensitive,0.0,,LOW,Tablet,PayPal,9/5/2024,True,True,impulsive,No Preference,7.0
37-361-8691,40.0,Female,High,Married,High School,High,Maguwon,Packages),$489.81 ,11.0,MIXED,,2.0,1.0, Low ,Very Sensitive,0.0,1.0,None,Tablet,Credit Card,12/22/2024,False,False,Wants-based,No Preference,
17-763-9416,32.0,Female,High,Single,High School,Middle,TSIBULEV,Software & Apps,$455.55 ,8.0, Mixed ,4.0,4.0,1.0,HIGH,Somewhat Sensitive,0.0,6.0,High,Desktop,PayPal,10/29/2024,False,False,Planned,NO PREFERENCE,"10.0,00"
56-453-8263,29.0,Male,MIDDLE,DIVORCED,Master's,Middle,San Antonio Aguas Calientes,Mobile Accessories,$266.61 ,3.0,Online,3.0,1.0,1.0,Medium, Very Sensitive ,2.0,8.0,None,Tablet,Debit Card,6/6/2024,True,False,Need-based,Standard,
19-560-0717,,Polygender,Middle,MARRIED,High School,High, Pombas ,Travel & Leisure (Flights,$460.88 ,5.00,Mixed,3.0,,2.00,None,NOT SENSITIVE,2.0,4.0,High,Tablet,Cash,4/12/2024,True,False,Impulsive,Standard,2.0
40-199-1803,,Male,High,Single,High School,Middle,Ku‘aydinah,Health Supplements,$361.40 ,2.0,In-Store,2.0,5.0,1.0,Medium,Somewhat Sensitive,0.0,,Medium,Desktop,Credit Card,12/21/2024,False,True,Impulsive,No Preference,7.00
09-332-0236,N/A,Female,Middle,Divorced, Master's ,Middle,San Marcos,Baby Products,$51.86 ,,MIXED,3.0,5.0,0.2, Medium ,Not Sensitive,2.0,,high,Tablet,Credit Card,12/25/2024,False,True,NEED-BASED,No Preference,
83-982-5300,27.0,Male,Middle,Married,High School,middle,Chum Phae,Office Supplies,$310.16 ,5.0,Mixed,5.0,3.0,1.0,None,Somewhat Sensitive,0.0,4.0,High,Desktop,Cash,12/1/2024,False,False,Need-based,Standard,14.0
46-662-1571,40.0,Female,Middle, Widowed ,Master's,Middle,La Laja,Packages),$300.73 ,,Online,,null,1.0,Low,SOMEWHAT SENSITIVE,2.0,9.0,High,Desktop, Cash ,3/31/2024,True,True,Need-based,No Preference,10.0
20-699-9217,28.0,Female,High,Married,HIGH SCHOOL,Middle,San Juan del Cesar,Packages),$356.87 ,12.0, Mixed ,1.0,4.0,0.0,HIGH,Not Sensitive,1.0,9.0,Medium,smartphone,Debit Card,10/12/2024,False,True,IMPULSIVE,Standard,10.00
26-150-0209,,Male,Middle,Widowed,High School,Middle,Taiyigong,clothing,$82.37 ,6.0,Mixed,1.0,1.0,1.0,Medium,Not Sensitive,,4.0,Medium,Smartphone,Credit Card,12/25/2024,False,False,Impulsive,Standard,2.0
94-985-5336,29.00,Female,High,Divorced,Bachelor's,High,Gävle,Clothing,$372.60 ,3.0,Mixed,4.0,5.0,1.0,High,Very Sensitive,2.00,,Low,Tablet,PayPal,1/11/2024,True,True,Planned,Express,10.0
97-715-3606,29.0,Female,Middle,Widowed,high school,High,Tayabamba,Animal Feed,$78.32 ,9.0,Online,2.0,4.0,,Low,Somewhat Sensitive,,10.0, Low ,Smartphone,PayPal,7/29/2024,False,True,NEED-BASED,Standard,7.0
02-100-4320,32.0,Female,High,Single,Master's,High,Majennang,Baby Products,$71.72 ,12.0,Online,3.0,,1.0,High,Somewhat Sensitive,2.0,5.0,Low,Tablet,PayPal,1/11/2024,True,True,Wants-based,Express,
16-070-0138,39.0,Female,High,Single,High School, High ,NJERU,Luxury Goods,$241.10 ,12.0,IN-STORE,1.0,5.0,2.0,NONE,Not Sensitive,2.0,,Medium,Desktop,Credit Card,7/30/2024,False,True,Planned,No Preference,8.0
 82-474-5074 ,22.0, Male ,Middle,Married, Bachelor's ,High,Ambatolaona,Travel & Leisure (Flights,$96.86 ,9.0, Mixed ,5.0,5.0,0.0,None,Not Sensitive,2.0,,medium,Desktop,Debit Card,7/28/2024,False,True, Wants-based ,Standard,7.0
